test,set,lab_id,file_id,bottle_id,time_d,smp
1,1.3,R03,11,1558,24.1,332.3
1,1.3,R03,11,1558,28.1,335.6
1,1.3,R03,11,1558,30.9,336.4
1,1.3,R03,11,1558,35,338.5
1,1.3,R03,11,1558,38.8,341.3
1,1.3,R03,11,1558,44,343.8
1,1.3,R03,11,1559,0,0
1,1.3,R03,11,1559,1,103.2
1,1.3,R03,11,1559,2,188
1,1.3,R03,11,1559,2.8,229.6
1,1.3,R03,11,1559,3.7,249.6
1,1.3,R03,11,1559,4.8,262
1,1.3,R03,11,1559,6.8,280.6
1,1.3,R03,11,1559,9.2,296.8
1,1.3,R03,11,1559,11.1,305.8
1,1.3,R03,11,1559,13.8,313.9
1,1.3,R03,11,1559,16.8,321.7
1,1.3,R03,11,1559,21.1,329
1,1.3,R03,11,1559,24.1,331.1
1,1.3,R03,11,1559,28.1,334.4
1,1.3,R03,11,1559,30.9,335.1
1,1.3,R03,11,1559,35,337.2
1,1.3,R03,11,1559,38.8,339.3
1,1.3,R03,11,1559,44,341.2
1,1.3,R03,11,1560,0,0
1,1.3,R03,11,1560,1,26.71
1,1.3,R03,11,1560,2,150.7
1,1.3,R03,11,1560,2.8,218.5
1,1.3,R03,11,1560,3.7,280.6
1,1.3,R03,11,1560,4.8,329
1,1.3,R03,11,1560,6.8,346.7
1,1.3,R03,11,1560,9.2,360.1
1,1.3,R03,11,1560,11.1,365.8
1,1.3,R03,11,1560,13.8,368.5
1,1.3,R03,11,1560,16.8,372
1,1.3,R03,11,1560,21.1,374.3
1,1.3,R03,11,1560,24.1,373.7
1,1.3,R03,11,1560,28.1,372.8
1,1.3,R03,11,1560,30.9,372.3
1,1.3,R03,11,1560,35,371.4
1,1.3,R03,11,1560,38.8,371.2
1,1.3,R03,11,1560,44,370.7
1,1.3,R03,11,1561,0,0
1,1.3,R03,11,1561,1,23.41
1,1.3,R03,11,1561,2,139.5
1,1.3,R03,11,1561,2.8,204.1
1,1.3,R03,11,1561,3.7,260.7
1,1.3,R03,11,1561,4.8,305.3
1,1.3,R03,11,1561,6.8,322.1
1,1.3,R03,11,1561,9.2,333.4
1,1.3,R03,11,1561,11.1,337.9
1,1.3,R03,11,1561,13.8,340
1,1.3,R03,11,1561,16.8,342.7
1,1.3,R03,11,1561,21.1,344.3
1,1.3,R03,11,1561,24.1,343
1,1.3,R03,11,1561,28.1,341.8
1,1.3,R03,11,1561,30.9,340.8
1,1.3,R03,11,1561,35,339.2
1,1.3,R03,11,1561,38.8,338.9
1,1.3,R03,11,1561,44,338
1,1.3,R03,11,1562,0,0
1,1.3,R03,11,1562,1,25.09
1,1.3,R03,11,1562,2,143
1,1.3,R03,11,1562,2.8,213.7
1,1.3,R03,11,1562,3.7,270.8
1,1.3,R03,11,1562,4.8,315.7
1,1.3,R03,11,1562,6.8,332.5
1,1.3,R03,11,1562,9.2,345
1,1.3,R03,11,1562,11.1,349.3
1,1.3,R03,11,1562,13.8,350.7
1,1.3,R03,11,1562,16.8,353.4
1,1.3,R03,11,1562,21.1,355
1,1.3,R03,11,1562,24.1,353.5
1,1.3,R03,11,1562,28.1,352.5
1,1.3,R03,11,1562,30.9,351.4
1,1.3,R03,11,1562,35,349.9
1,1.3,R03,11,1562,38.8,349.4
1,1.3,R03,11,1562,44,348.3
1,1.3,R03,11,1563,0,0
1,1.3,R03,11,1563,1,25.26
1,1.3,R03,11,1563,2,146.3
1,1.3,R03,11,1563,2.8,215.1
1,1.3,R03,11,1563,3.7,275.5
1,1.3,R03,11,1563,4.8,321
1,1.3,R03,11,1563,6.8,340.1
1,1.3,R03,11,1563,9.2,353.3
1,1.3,R03,11,1563,11.1,358.9
1,1.3,R03,11,1563,13.8,361.6
1,1.3,R03,11,1563,16.8,365.3
1,1.3,R03,11,1563,21.1,367.9
1,1.3,R03,11,1563,24.1,367
1,1.3,R03,11,1563,28.1,366.6
1,1.3,R03,11,1563,30.9,365.9
1,1.3,R03,11,1563,35,365.2
1,1.3,R03,11,1563,38.8,364.9
1,1.3,R03,11,1563,44,364.6
1,1.3,R03,11,1568,0,0
1,1.3,R03,11,1568,1,76.04
1,1.3,R03,11,1568,2,165.5
1,1.3,R03,11,1568,2.8,216.5
1,1.3,R03,11,1568,3.7,265.2
1,1.3,R03,11,1568,4.8,314.9
1,1.3,R03,11,1568,6.8,382.6
1,1.3,R03,11,1568,9.2,429.4
1,1.3,R03,11,1568,11.1,456.4
1,1.3,R03,11,1568,13.8,477.5
1,1.3,R03,11,1568,16.8,494.4
1,1.3,R03,11,1568,21.1,508
1,1.3,R03,11,1568,24.1,512.6
1,1.3,R03,11,1568,28.1,517.3
1,1.3,R03,11,1568,30.9,519.1
1,1.3,R03,11,1568,35,522
1,1.3,R03,11,1568,38.8,525.5
1,1.3,R03,11,1568,44,529.2
1,1.3,R03,11,1569,0,0
1,1.3,R03,11,1569,1,74.35
1,1.3,R03,11,1569,2,162.8
1,1.3,R03,11,1569,2.8,215.4
1,1.3,R03,11,1569,3.7,263.1
1,1.3,R03,11,1569,4.8,312.5
1,1.3,R03,11,1569,6.8,381.2
1,1.3,R03,11,1569,9.2,429.6
1,1.3,R03,11,1569,11.1,457.8
1,1.3,R03,11,1569,13.8,479.5
1,1.3,R03,11,1569,16.8,496.7
1,1.3,R03,11,1569,21.1,510.6
1,1.3,R03,11,1569,24.1,515.7
1,1.3,R03,11,1569,28.1,519.7
1,1.3,R03,11,1569,30.9,521
1,1.3,R03,11,1569,35,523.8
1,1.3,R03,11,1569,38.8,527.1
1,1.3,R03,11,1569,44,530.2
1,1.3,R03,11,1570,0,0
1,1.3,R03,11,1570,1,75.92
1,1.3,R03,11,1570,2,166.5
1,1.3,R03,11,1570,2.8,219.9
1,1.3,R03,11,1570,3.7,270.3
1,1.3,R03,11,1570,4.8,321.8
1,1.3,R03,11,1570,6.8,393.7
1,1.3,R03,11,1570,9.2,442.6
1,1.3,R03,11,1570,11.1,471.6
1,1.3,R03,11,1570,13.8,493.9
1,1.3,R03,11,1570,16.8,512.1
1,1.3,R03,11,1570,21.1,526.4
1,1.3,R03,11,1570,24.1,531.9
1,1.3,R03,11,1570,28.1,536.6
1,1.3,R03,11,1570,30.9,538.9
1,1.3,R03,11,1570,35,541.8
1,1.3,R03,11,1570,38.8,545.3
1,1.3,R03,11,1570,44,548.6
1,1.3,R03,11,1571,0,0
1,1.3,R03,11,1571,1,74.25
1,1.3,R03,11,1571,2,162.4
1,1.3,R03,11,1571,2.8,213.5
1,1.3,R03,11,1571,3.7,261.3
1,1.3,R03,11,1571,4.8,309.7
1,1.3,R03,11,1571,6.8,376.5
1,1.3,R03,11,1571,9.2,425.9
1,1.3,R03,11,1571,11.1,455.1
1,1.3,R03,11,1571,13.8,478.4
1,1.3,R03,11,1571,16.8,496
1,1.3,R03,11,1571,21.1,510.2
1,1.3,R03,11,1571,24.1,515.6
1,1.3,R03,11,1571,28.1,519.8
1,1.3,R03,11,1571,30.9,521.7
1,1.3,R03,11,1571,35,524.5
1,1.3,R03,11,1571,38.8,528
1,1.3,R03,11,1571,44,531.6
1,1.3,R03,11,1572,0,0
1,1.3,R03,11,1572,1,24.48
1,1.3,R03,11,1572,2,46.53
1,1.3,R03,11,1572,2.8,59.71
1,1.3,R03,11,1572,3.7,72.73
1,1.3,R03,11,1572,4.8,85.29
1,1.3,R03,11,1572,6.8,110.8
1,1.3,R03,11,1572,9.2,137.7
1,1.3,R03,11,1572,11.1,159.7
1,1.3,R03,11,1572,13.8,183.4
1,1.3,R03,11,1572,16.8,206.9
1,1.3,R03,11,1572,21.1,229.5
1,1.3,R03,11,1572,24.1,240.3
1,1.3,R03,11,1572,28.1,250.6
1,1.3,R03,11,1572,30.9,256.2
1,1.3,R03,11,1572,35,260.8
1,1.3,R03,11,1572,38.8,266.4
1,1.3,R03,11,1572,44,272
1,1.3,R03,11,1573,0,0
1,1.3,R03,11,1573,1,24.81
1,1.3,R03,11,1573,2,47.49
1,1.3,R03,11,1573,2.8,60.66
1,1.3,R03,11,1573,3.7,73.34
1,1.3,R03,11,1573,4.8,86.23
1,1.3,R03,11,1573,6.8,111.4
1,1.3,R03,11,1573,9.2,140.9
1,1.3,R03,11,1573,11.1,163.2
1,1.3,R03,11,1573,13.8,186.8
1,1.3,R03,11,1573,16.8,210.3
1,1.3,R03,11,1573,21.1,231.9
1,1.3,R03,11,1573,24.1,242.7
1,1.3,R03,11,1573,28.1,252.7
1,1.3,R03,11,1573,30.9,258.3
1,1.3,R03,11,1573,35,263.2
1,1.3,R03,11,1573,38.8,268.7
1,1.3,R03,11,1573,44,275.8
1,1.3,R03,11,1574,0,0
1,1.3,R03,11,1574,1,22.3
1,1.3,R03,11,1574,2,42.56
1,1.3,R03,11,1574,2.8,54.12
1,1.3,R03,11,1574,3.7,65.24
1,1.3,R03,11,1574,4.8,75.9
1,1.3,R03,11,1574,6.8,98.94
1,1.3,R03,11,1574,9.2,125
1,1.3,R03,11,1574,11.1,145.4
1,1.3,R03,11,1574,13.8,167.7
1,1.3,R03,11,1574,16.8,192.3
1,1.3,R03,11,1574,21.1,215.6
1,1.3,R03,11,1574,24.1,226.2
1,1.3,R03,11,1574,28.1,236.4
1,1.3,R03,11,1574,30.9,241.9
1,1.3,R03,11,1574,35,246.6
1,1.3,R03,11,1574,38.8,252.3
1,1.3,R03,11,1574,44,260.1
1,1.3,R03,11,1575,0,0
1,1.3,R03,11,1575,1,25.57
1,1.3,R03,11,1575,2,47.61
1,1.3,R03,11,1575,2.8,60.67
1,1.3,R03,11,1575,3.7,72.21
1,1.3,R03,11,1575,4.8,84.64
1,1.3,R03,11,1575,6.8,111.5
1,1.3,R03,11,1575,9.2,139.8
1,1.3,R03,11,1575,11.1,163.1
1,1.3,R03,11,1575,13.8,186.7
1,1.3,R03,11,1575,16.8,210.2
1,1.3,R03,11,1575,21.1,233.4
1,1.3,R03,11,1575,24.1,244.4
1,1.3,R03,11,1575,28.1,254.6
1,1.3,R03,11,1575,30.9,260.2
1,1.3,R03,11,1575,35,265.3
1,1.3,R03,11,1575,38.8,270.6
1,1.3,R03,11,1575,44,277.7
1,1.3,R04,59,88,0,0.03565
1,1.3,R04,59,88,0.9,58.28
1,1.3,R04,59,88,1.9,98.21
1,1.3,R04,59,88,3,156.9
1,1.3,R04,59,88,3.8,189.7
1,1.3,R04,59,88,6.8,247
1,1.3,R04,59,88,8.8,283
1,1.3,R04,59,88,10.9,296.8
1,1.3,R04,59,88,13.8,311.2
1,1.3,R04,59,88,15.8,317.8
1,1.3,R04,59,88,17.9,321.1
1,1.3,R04,59,88,20.9,326.8
1,1.3,R04,59,88,22.8,327.1
1,1.3,R04,59,88,24.9,327
1,1.3,R04,59,88,28.8,330
1,1.3,R04,59,88,30.8,330.3
1,1.3,R04,59,88,35.8,332.3
1,1.3,R04,59,88,37.8,332.1
1,1.3,R04,59,88,41.9,333.9
1,1.3,R04,59,88,44.8,334.3
1,1.3,R04,59,89,0,0.03687
1,1.3,R04,59,89,0.9,58.72
1,1.3,R04,59,89,1.9,98.22
1,1.3,R04,59,89,3,158.9
1,1.3,R04,59,89,3.8,191.6
1,1.3,R04,59,89,6.8,249.5
1,1.3,R04,59,89,8.8,286.2
1,1.3,R04,59,89,10.9,300
1,1.3,R04,59,89,13.8,312.6
1,1.3,R04,59,89,15.8,319
1,1.3,R04,59,89,17.9,322.4
1,1.3,R04,59,89,20.9,326.9
1,1.3,R04,59,89,22.8,326.9
1,1.3,R04,59,89,24.9,326.7
1,1.3,R04,59,89,28.8,328.5
1,1.3,R04,59,89,30.8,328.8
1,1.3,R04,59,89,35.8,330.5
1,1.3,R04,59,89,37.8,330.3
1,1.3,R04,59,89,41.9,331.6
1,1.3,R04,59,89,44.8,331.9
1,1.3,R04,59,90,0,0.03988
1,1.3,R04,59,90,0.9,57.36
1,1.3,R04,59,90,1.9,96.34
1,1.3,R04,59,90,3,158.2
1,1.3,R04,59,90,3.8,191.9
1,1.3,R04,59,90,6.8,251.9
1,1.3,R04,59,90,8.8,290
1,1.3,R04,59,90,10.9,305.3
1,1.3,R04,59,90,13.8,321.1
1,1.3,R04,59,90,15.8,328.4
1,1.3,R04,59,90,17.9,331.7
1,1.3,R04,59,90,20.9,336.6
1,1.3,R04,59,90,22.8,336.5
1,1.3,R04,59,90,24.9,336.2
1,1.3,R04,59,90,28.8,338.8
1,1.3,R04,59,90,30.8,339
1,1.3,R04,59,90,35.8,340.8
1,1.3,R04,59,90,37.8,340.5
1,1.3,R04,59,90,41.9,342
1,1.3,R04,59,90,44.8,342.3
1,1.3,R04,59,94,0,0.008321
1,1.3,R04,59,94,0.9,0.7184
1,1.3,R04,59,94,1.9,5.398
1,1.3,R04,59,94,3,50.46
1,1.3,R04,59,94,3.8,98.22
1,1.3,R04,59,94,6.8,218.8
1,1.3,R04,59,94,8.8,279
1,1.3,R04,59,94,10.9,309.5
1,1.3,R04,59,94,13.8,331.7
1,1.3,R04,59,94,15.8,339.7
1,1.3,R04,59,94,17.9,341.9
1,1.3,R04,59,94,20.9,346.5
1,1.3,R04,59,94,22.8,345.9
1,1.3,R04,59,94,24.9,344.9
1,1.3,R04,59,94,28.8,346
1,1.3,R04,59,94,30.8,345.6
1,1.3,R04,59,94,35.8,346.2
1,1.3,R04,59,94,37.8,345.7
1,1.3,R04,59,94,41.9,346.2
1,1.3,R04,59,94,44.8,345.7
1,1.3,R04,59,95,0,0.02042
1,1.3,R04,59,95,0.9,0.5247
1,1.3,R04,59,95,1.9,4.739
1,1.3,R04,59,95,3,50.36
1,1.3,R04,59,95,3.8,94.09
1,1.3,R04,59,95,6.8,212
1,1.3,R04,59,95,8.8,276.7
1,1.3,R04,59,95,10.9,309.4
1,1.3,R04,59,95,13.8,333.5
1,1.3,R04,59,95,15.8,341
1,1.3,R04,59,95,17.9,343.2
1,1.3,R04,59,95,20.9,347.2
1,1.3,R04,59,95,22.8,346.6
1,1.3,R04,59,95,24.9,345.5
1,1.3,R04,59,95,28.8,346.6
1,1.3,R04,59,95,30.8,346.1
1,1.3,R04,59,95,35.8,346.6
1,1.3,R04,59,95,37.8,346
1,1.3,R04,59,95,41.9,346.5
1,1.3,R04,59,95,44.8,346
1,1.3,R04,59,96,0,0.01171
1,1.3,R04,59,96,0.9,0.8722
1,1.3,R04,59,96,1.9,6.663
1,1.3,R04,59,96,3,58.48
1,1.3,R04,59,96,3.8,102.5
1,1.3,R04,59,96,6.8,215.2
1,1.3,R04,59,96,8.8,272.9
1,1.3,R04,59,96,10.9,302.2
1,1.3,R04,59,96,13.8,326.6
1,1.3,R04,59,96,15.8,335.3
1,1.3,R04,59,96,17.9,337.4
1,1.3,R04,59,96,20.9,342.4
1,1.3,R04,59,96,22.8,342
1,1.3,R04,59,96,24.9,340.9
1,1.3,R04,59,96,28.8,341.7
1,1.3,R04,59,96,30.8,341.3
1,1.3,R04,59,96,35.8,341.8
1,1.3,R04,59,96,37.8,341.2
1,1.3,R04,59,96,41.9,341.6
1,1.3,R04,59,96,44.8,341.1
1,1.3,R04,59,97,0,-0.007468
1,1.3,R04,59,97,0.9,6.67
1,1.3,R04,59,97,1.9,67.25
1,1.3,R04,59,97,3,158.7
1,1.3,R04,59,97,3.8,222.2
1,1.3,R04,59,97,6.8,339.4
1,1.3,R04,59,97,8.8,378.8
1,1.3,R04,59,97,10.9,403.6
1,1.3,R04,59,97,13.8,431.5
1,1.3,R04,59,97,15.8,443
1,1.3,R04,59,97,17.9,448.2
1,1.3,R04,59,97,20.9,455.5
1,1.3,R04,59,97,22.8,456
1,1.3,R04,59,97,24.9,456.3
1,1.3,R04,59,97,28.8,459.5
1,1.3,R04,59,97,30.8,460
1,1.3,R04,59,97,35.8,462.1
1,1.3,R04,59,97,37.8,462
1,1.3,R04,59,97,41.9,463.9
1,1.3,R04,59,97,44.8,464.2
1,1.3,R04,59,98,0,-0.007953
1,1.3,R04,59,98,0.9,3.655
1,1.3,R04,59,98,1.9,63.84
1,1.3,R04,59,98,3,154.8
1,1.3,R04,59,98,3.8,217.5
1,1.3,R04,59,98,6.8,354.8
1,1.3,R04,59,98,8.8,397.6
1,1.3,R04,59,98,10.9,424.3
1,1.3,R04,59,98,13.8,452.7
1,1.3,R04,59,98,15.8,466.7
1,1.3,R04,59,98,17.9,472.2
1,1.3,R04,59,98,20.9,482.2
1,1.3,R04,59,98,22.8,483.2
1,1.3,R04,59,98,24.9,483.8
1,1.3,R04,59,98,28.8,487.9
1,1.3,R04,59,98,30.8,488.6
1,1.3,R04,59,98,35.8,486.5
1,1.3,R04,59,98,37.8,491.3
1,1.3,R04,59,98,41.9,493.6
1,1.3,R04,59,98,44.8,494.1
1,1.3,R04,59,99,0,-0.004673
1,1.3,R04,59,99,0.9,5.431
1,1.3,R04,59,99,1.9,65.58
1,1.3,R04,59,99,3,160.5
1,1.3,R04,59,99,3.8,225.9
1,1.3,R04,59,99,6.8,360.4
1,1.3,R04,59,99,8.8,400.9
1,1.3,R04,59,99,10.9,426.9
1,1.3,R04,59,99,13.8,455.5
1,1.3,R04,59,99,15.8,468
1,1.3,R04,59,99,17.9,474.3
1,1.3,R04,59,99,20.9,482.4
1,1.3,R04,59,99,22.8,484.1
1,1.3,R04,59,99,24.9,485.2
1,1.3,R04,59,99,28.8,488.9
1,1.3,R04,59,99,30.8,489.4
1,1.3,R04,59,99,35.8,489.8
1,1.3,R04,59,99,37.8,491.6
1,1.3,R04,59,99,41.9,493.6
1,1.3,R04,59,99,44.8,494.1
1,1.3,R04,59,100,0,0.01699
1,1.3,R04,59,100,0.9,14.07
1,1.3,R04,59,100,1.9,39.62
1,1.3,R04,59,100,3,72.81
1,1.3,R04,59,100,3.8,85.06
1,1.3,R04,59,100,6.8,125
1,1.3,R04,59,100,8.8,152.5
1,1.3,R04,59,100,10.9,176.1
1,1.3,R04,59,100,13.8,208.7
1,1.3,R04,59,100,15.8,226.7
1,1.3,R04,59,100,17.9,237.2
1,1.3,R04,59,100,20.9,252.9
1,1.3,R04,59,100,22.8,256.5
1,1.3,R04,59,100,24.9,259.1
1,1.3,R04,59,100,28.8,268.8
1,1.3,R04,59,100,30.8,270.8
1,1.3,R04,59,100,35.8,277.3
1,1.3,R04,59,100,37.8,277.8
1,1.3,R04,59,100,41.9,282.6
1,1.3,R04,59,100,44.8,284.1
1,1.3,R04,59,101,0,0.01998
1,1.3,R04,59,101,0.9,12.93
1,1.3,R04,59,101,1.9,37.13
1,1.3,R04,59,101,3,70.22
1,1.3,R04,59,101,3.8,81.94
1,1.3,R04,59,101,6.8,121.2
1,1.3,R04,59,101,8.8,149.5
1,1.3,R04,59,101,10.9,172.2
1,1.3,R04,59,101,13.8,203.2
1,1.3,R04,59,101,15.8,220.4
1,1.3,R04,59,101,17.9,230
1,1.3,R04,59,101,20.9,244.8
1,1.3,R04,59,101,22.8,248.2
1,1.3,R04,59,101,24.9,250.7
1,1.3,R04,59,101,28.8,259.8
1,1.3,R04,59,101,30.8,261.8
1,1.3,R04,59,101,35.8,267.5
1,1.3,R04,59,101,37.8,267.9
1,1.3,R04,59,101,41.9,272.2
1,1.3,R04,59,101,44.8,273.3
1,1.3,R04,59,102,0,0.02309
1,1.3,R04,59,102,0.9,13.43
1,1.3,R04,59,102,1.9,36.23
1,1.3,R04,59,102,3,68.52
1,1.3,R04,59,102,3.8,80.41
1,1.3,R04,59,102,6.8,117.6
1,1.3,R04,59,102,8.8,143.9
1,1.3,R04,59,102,10.9,166.6
1,1.3,R04,59,102,13.8,198.5
1,1.3,R04,59,102,15.8,214.7
1,1.3,R04,59,102,17.9,224.6
1,1.3,R04,59,102,20.9,242.2
1,1.3,R04,59,102,22.8,246.2
1,1.3,R04,59,102,24.9,249.2
1,1.3,R04,59,102,28.8,258.1
1,1.3,R04,59,102,30.8,260.3
1,1.3,R04,59,102,35.8,267
1,1.3,R04,59,102,37.8,267.5
1,1.3,R04,59,102,41.9,272.5
1,1.3,R04,59,102,44.8,274
1,1.3,R05,16,362,0,0
1,1.3,R05,16,362,1,36.17
1,1.3,R05,16,362,2,61.93
1,1.3,R05,16,362,3,81.98
1,1.3,R05,16,362,4,98.92
1,1.3,R05,16,362,5,114.4
1,1.3,R05,16,362,6,130.5
1,1.3,R05,16,362,7,146
1,1.3,R05,16,362,8,162
1,1.3,R05,16,362,9,177.2
1,1.3,R05,16,362,10,192.2
1,1.3,R05,16,362,11,206.8
1,1.3,R05,16,362,12,220.8
1,1.3,R05,16,362,13,233.8
1,1.3,R05,16,362,14,245.5
1,1.3,R05,16,362,15,256.9
1,1.3,R05,16,362,16,266.5
1,1.3,R05,16,362,17,275.6
1,1.3,R05,16,362,18,283.8
1,1.3,R05,16,362,19,291.4
1,1.3,R05,16,362,20,297.2
1,1.3,R05,16,362,21,302.7
1,1.3,R05,16,362,22,307.7
1,1.3,R05,16,362,23,311.4
1,1.3,R05,16,362,24,315.4
1,1.3,R05,16,362,25,319.2
1,1.3,R05,16,362,26,321.5
1,1.3,R05,16,362,27,324.6
1,1.3,R05,16,362,28,326.8
1,1.3,R05,16,362,29,330
1,1.3,R05,16,362,30,330.6
1,1.3,R05,16,362,31,332
1,1.3,R05,16,362,32,333.7
1,1.3,R05,16,362,33,334.8
1,1.3,R05,16,362,34,335.9
1,1.3,R05,16,362,35,337
1,1.3,R05,16,362,36,337.6
1,1.3,R05,16,362,37,338.8
1,1.3,R05,16,362,38,340.1
1,1.3,R05,16,362,39,340.8
1,1.3,R05,16,362,40,341.5
1,1.3,R05,16,362,41,342.7
1,1.3,R05,16,362,42,344.3
1,1.3,R05,16,362,43,345.8
1,1.3,R05,16,362,44,346.9
1,1.3,R05,16,362,45,347.3
1,1.3,R05,16,362,46,347.7
1,1.3,R05,16,362,47,348.2
1,1.3,R05,16,362,48,348.7
1,1.3,R05,16,362,49,349.4
1,1.3,R05,16,362,50,350.1
1,1.3,R05,16,363,0,0
1,1.3,R05,16,363,1,34.61
1,1.3,R05,16,363,2,62.59
1,1.3,R05,16,363,3,84.7
1,1.3,R05,16,363,4,103
1,1.3,R05,16,363,5,119.7
1,1.3,R05,16,363,6,136.4
1,1.3,R05,16,363,7,153.2
1,1.3,R05,16,363,8,170.4
1,1.3,R05,16,363,9,187.4
1,1.3,R05,16,363,10,204.1
1,1.3,R05,16,363,11,220.1
1,1.3,R05,16,363,12,235.5
1,1.3,R05,16,363,13,250
1,1.3,R05,16,363,14,263.7
1,1.3,R05,16,363,15,276.2
1,1.3,R05,16,363,16,287.3
1,1.3,R05,16,363,17,297.8
1,1.3,R05,16,363,18,306.7
1,1.3,R05,16,363,19,315.4
1,1.3,R05,16,363,20,322.1
1,1.3,R05,16,363,21,328.2
1,1.3,R05,16,363,22,333.5
1,1.3,R05,16,363,23,337.8
1,1.3,R05,16,363,24,341.9
1,1.3,R05,16,363,25,345.8
1,1.3,R05,16,363,26,348.8
1,1.3,R05,16,363,27,351.8
1,1.3,R05,16,363,28,354.6
1,1.3,R05,16,363,29,358
1,1.3,R05,16,363,30,358.9
1,1.3,R05,16,363,31,360.8
1,1.3,R05,16,363,32,362.5
1,1.3,R05,16,363,33,363.6
1,1.3,R05,16,363,34,365.2
1,1.3,R05,16,363,35,366.6
1,1.3,R05,16,363,36,367.4
1,1.3,R05,16,363,37,368.1
1,1.3,R05,16,363,38,368.7
1,1.3,R05,16,363,39,369.4
1,1.3,R05,16,363,40,370.1
1,1.3,R05,16,363,41,371.2
1,1.3,R05,16,363,42,372.4
1,1.3,R05,16,363,43,373.3
1,1.3,R05,16,363,44,374.2
1,1.3,R05,16,363,45,374.8
1,1.3,R05,16,363,46,375
1,1.3,R05,16,363,47,375.3
1,1.3,R05,16,363,48,375.6
1,1.3,R05,16,363,49,375.9
1,1.3,R05,16,363,50,376.2
1,1.3,R05,16,364,0,0
1,1.3,R05,16,364,1,28.33
1,1.3,R05,16,364,2,54.55
1,1.3,R05,16,364,3,75.05
1,1.3,R05,16,364,4,92.02
1,1.3,R05,16,364,5,107.5
1,1.3,R05,16,364,6,123.3
1,1.3,R05,16,364,7,139.1
1,1.3,R05,16,364,8,155.5
1,1.3,R05,16,364,9,171.6
1,1.3,R05,16,364,10,187.2
1,1.3,R05,16,364,11,202.3
1,1.3,R05,16,364,12,216.4
1,1.3,R05,16,364,13,229.5
1,1.3,R05,16,364,14,241.7
1,1.3,R05,16,364,15,253.5
1,1.3,R05,16,364,16,263.8
1,1.3,R05,16,364,17,273.5
1,1.3,R05,16,364,18,282.6
1,1.3,R05,16,364,19,290.6
1,1.3,R05,16,364,20,296.8
1,1.3,R05,16,364,21,302.9
1,1.3,R05,16,364,22,308.5
1,1.3,R05,16,364,23,312.6
1,1.3,R05,16,364,24,316.8
1,1.3,R05,16,364,25,320.7
1,1.3,R05,16,364,26,324
1,1.3,R05,16,364,27,327.1
1,1.3,R05,16,364,28,330
1,1.3,R05,16,364,29,332.9
1,1.3,R05,16,364,30,334
1,1.3,R05,16,364,31,336.4
1,1.3,R05,16,364,32,338.3
1,1.3,R05,16,364,33,339.7
1,1.3,R05,16,364,34,340.9
1,1.3,R05,16,364,35,342.1
1,1.3,R05,16,364,36,342.8
1,1.3,R05,16,364,37,343.9
1,1.3,R05,16,364,38,344.8
1,1.3,R05,16,364,39,345.8
1,1.3,R05,16,364,40,346.5
1,1.3,R05,16,364,41,347.2
1,1.3,R05,16,364,42,348.9
1,1.3,R05,16,364,43,350.2
1,1.3,R05,16,364,44,351.1
1,1.3,R05,16,364,45,352
1,1.3,R05,16,364,46,352.3
1,1.3,R05,16,364,47,352.6
1,1.3,R05,16,364,48,352.9
1,1.3,R05,16,364,49,353.2
1,1.3,R05,16,364,50,353.6
1,1.3,R05,16,365,0,0
1,1.3,R05,16,365,1,162.5
1,1.3,R05,16,365,2,273.6
1,1.3,R05,16,365,3,333.6
1,1.3,R05,16,365,4,363.1
1,1.3,R05,16,365,5,382
1,1.3,R05,16,365,6,396.9
1,1.3,R05,16,365,7,409.6
1,1.3,R05,16,365,8,421.6
1,1.3,R05,16,365,9,432.3
1,1.3,R05,16,365,10,442.5
1,1.3,R05,16,365,11,451.7
1,1.3,R05,16,365,12,459.9
1,1.3,R05,16,365,13,467.3
1,1.3,R05,16,365,14,473.5
1,1.3,R05,16,365,15,478.6
1,1.3,R05,16,365,16,483
1,1.3,R05,16,365,17,487.2
1,1.3,R05,16,365,18,490.1
1,1.3,R05,16,365,19,493.3
1,1.3,R05,16,365,20,495.8
1,1.3,R05,16,365,21,498
1,1.3,R05,16,365,22,499.7
1,1.3,R05,16,365,23,501.4
1,1.3,R05,16,365,24,503.3
1,1.3,R05,16,365,25,505
1,1.3,R05,16,365,26,506.1
1,1.3,R05,16,365,27,507.3
1,1.3,R05,16,365,28,508.2
1,1.3,R05,16,365,29,509.1
1,1.3,R05,16,365,30,509.4
1,1.3,R05,16,365,31,510.5
1,1.3,R05,16,365,32,511.3
1,1.3,R05,16,365,33,511.9
1,1.3,R05,16,365,34,512.5
1,1.3,R05,16,365,35,513.5
1,1.3,R05,16,365,36,514.5
1,1.3,R05,16,365,37,514.8
1,1.3,R05,16,365,38,515.1
1,1.3,R05,16,365,39,515.6
1,1.3,R05,16,365,40,516
1,1.3,R05,16,365,41,516.5
1,1.3,R05,16,365,42,517
1,1.3,R05,16,365,43,517.8
1,1.3,R05,16,365,44,518.5
1,1.3,R05,16,365,45,518.9
1,1.3,R05,16,365,46,518.9
1,1.3,R05,16,365,47,518.9
1,1.3,R05,16,365,48,518.9
1,1.3,R05,16,365,49,518.9
1,1.3,R05,16,365,50,518.9
1,1.3,R05,16,366,0,0
1,1.3,R05,16,366,1,163.2
1,1.3,R05,16,366,2,267.1
1,1.3,R05,16,366,3,325.6
1,1.3,R05,16,366,4,357
