test,set,lab_id,file_id,bottle_id,time_d,xCH4,cvBg,cvCH4
1,1.3,E24,41,475,25,1,2193,2193
1,1.3,E24,41,475,26,1,2214,2214
1,1.3,E24,41,475,27,1,2234,2234
1,1.3,E24,41,475,28,1,2245,2245
1,1.3,E24,41,475,29,1,2250,2250
1,1.3,E24,41,475,30,1,2252,2252
1,1.3,E24,41,475,31,1,2253,2253
1,1.3,E24,41,475,32,1,2254,2254
1,1.3,E24,41,475,33,1,2256,2256
1,1.3,E24,41,475,34,1,2258,2258
1,1.3,E24,41,475,35,1,2268,2268
1,1.3,E24,41,475,36,1,2274,2274
1,1.3,E24,41,475,37,1,2279,2279
1,1.3,E24,41,475,38,1,2285,2285
1,1.3,E24,41,475,39,1,2290,2290
1,1.3,E24,41,475,40,1,2290,2290
1,1.3,E24,41,476,0,1,0,0
1,1.3,E24,41,476,1,1,267.9,267.9
1,1.3,E24,41,476,2,1,454.6,454.6
1,1.3,E24,41,476,3,1,653.8,653.8
1,1.3,E24,41,476,4,1,836.3,836.3
1,1.3,E24,41,476,5,1,1022,1022
1,1.3,E24,41,476,6,1,1091,1091
1,1.3,E24,41,476,7,1,1116,1116
1,1.3,E24,41,476,8,1,1134,1134
1,1.3,E24,41,476,9,1,1150,1150
1,1.3,E24,41,476,10,1,1153,1153
1,1.3,E24,41,476,11,1,1156,1156
1,1.3,E24,41,476,12,1,1160,1160
1,1.3,E24,41,476,13,1,1176,1176
1,1.3,E24,41,476,14,1,1200,1200
1,1.3,E24,41,476,15,1,1221,1221
1,1.3,E24,41,476,16,1,1239,1239
1,1.3,E24,41,476,17,1,1243,1243
1,1.3,E24,41,476,18,1,1246,1246
1,1.3,E24,41,476,19,1,1250,1250
1,1.3,E24,41,476,20,1,1258,1258
1,1.3,E24,41,476,21,1,1267,1267
1,1.3,E24,41,476,22,1,1273,1273
1,1.3,E24,41,476,23,1,1275,1275
1,1.3,E24,41,476,24,1,1277,1277
1,1.3,E24,41,476,25,1,1278,1278
1,1.3,E24,41,476,26,1,1280,1280
1,1.3,E24,41,476,27,1,1281,1281
1,1.3,E24,41,476,28,1,1281,1281
1,1.3,E24,41,476,29,1,1281,1281
1,1.3,E24,41,476,30,1,1281,1281
1,1.3,E24,41,477,0,1,0,0
1,1.3,E24,41,477,1,1,281.4,281.4
1,1.3,E24,41,477,2,1,483.8,483.8
1,1.3,E24,41,477,3,1,720.6,720.6
1,1.3,E24,41,477,4,1,964.9,964.9
1,1.3,E24,41,477,5,1,1202,1202
1,1.3,E24,41,477,6,1,1319,1319
1,1.3,E24,41,477,7,1,1372,1372
1,1.3,E24,41,477,8,1,1414,1414
1,1.3,E24,41,477,9,1,1460,1460
1,1.3,E24,41,477,10,1,1691,1691
1,1.3,E24,41,477,11,1,1527,1527
1,1.3,E24,41,477,12,1,1564,1564
1,1.3,E24,41,477,13,1,1605,1605
1,1.3,E24,41,477,14,1,1660,1660
1,1.3,E24,41,477,15,1,1710,1710
1,1.3,E24,41,477,16,1,1755,1755
1,1.3,E24,41,477,17,1,1799,1799
1,1.3,E24,41,477,18,1,1841,1841
1,1.3,E24,41,477,19,1,1880,1880
1,1.3,E24,41,477,20,1,1917,1917
1,1.3,E24,41,477,21,1,1952,1952
1,1.3,E24,41,477,22,1,1978,1978
1,1.3,E24,41,477,23,1,2003,2003
1,1.3,E24,41,477,24,1,2029,2029
1,1.3,E24,41,477,25,1,2052,2052
1,1.3,E24,41,477,26,1,2073,2073
1,1.3,E24,41,477,27,1,2096,2096
1,1.3,E24,41,477,28,1,2116,2116
1,1.3,E24,41,477,29,1,2123,2123
1,1.3,E24,41,477,30,1,2125,2125
1,1.3,E24,41,477,31,1,2126,2126
1,1.3,E24,41,477,32,1,2128,2128
1,1.3,E24,41,477,33,1,2129,2129
1,1.3,E24,41,477,34,1,2131,2131
1,1.3,E24,41,477,35,1,2143,2143
1,1.3,E24,41,477,36,1,2151,2151
1,1.3,E24,41,477,37,1,2158,2158
1,1.3,E24,41,477,38,1,2164,2164
1,1.3,E24,41,477,39,1,2169,2169
1,1.3,E24,41,477,40,1,2172,2172
1,1.3,E26,49,1414,0,,0,0
1,1.3,E26,49,1414,5,1,6.542,6.542
1,1.3,E26,49,1414,10,1,16.35,16.35
1,1.3,E26,49,1414,15,1,23.71,23.71
1,1.3,E26,49,1414,20,1,32.71,32.71
1,1.3,E26,49,1414,25,1,40.07,40.07
1,1.3,E26,49,1414,30,1,48.24,48.24
1,1.3,E26,49,1415,0,,0,0
1,1.3,E26,49,1415,5,1,495.1,495.1
1,1.3,E26,49,1415,10,1,707.8,707.8
1,1.3,E26,49,1415,15,1,893.4,893.4
1,1.3,E26,49,1415,20,1,1033,1033
1,1.3,E26,49,1415,25,1,1110,1110
1,1.3,E26,49,1415,30,1,1149,1149
1,1.3,E26,49,1416,0,,0,0
1,1.3,E26,49,1416,5,1,328.8,328.8
1,1.3,E26,49,1416,10,1,541.5,541.5
1,1.3,E26,49,1416,15,1,649.8,649.8
1,1.3,E26,49,1416,20,1,789,789
1,1.3,E26,49,1416,25,1,866.4,866.4
1,1.3,E26,49,1416,30,1,912.8,912.8
1,1.3,E26,49,1417,0,,0,0
1,1.3,E26,49,1417,5,1,290.1,290.1
1,1.3,E26,49,1417,10,1,580.2,580.2
1,1.3,E26,49,1417,15,1,765.8,765.8
1,1.3,E26,49,1417,20,1,905,905
1,1.3,E26,49,1417,25,1,990.1,990.1
1,1.3,E26,49,1417,30,1,1025,1025
1,1.3,E26,49,1418,0,,0,0
1,1.3,E26,49,1418,5,1,495.1,495.1
1,1.3,E26,49,1418,10,1,781.3,781.3
1,1.3,E26,49,1418,15,1,1021,1021
1,1.3,E26,49,1418,20,1,1214,1214
1,1.3,E26,49,1418,25,1,1369,1369
1,1.3,E26,49,1418,30,1,1462,1462
1,1.3,E26,49,1419,0,,0,0
1,1.3,E26,49,1419,5,1,495.1,495.1
1,1.3,E26,49,1419,10,1,781.3,781.3
1,1.3,E26,49,1419,15,1,1021,1021
1,1.3,E26,49,1419,20,1,1214,1214
1,1.3,E26,49,1419,25,1,1369,1369
1,1.3,E26,49,1419,30,1,1462,1462
1,1.3,E26,49,1420,0,,0,0
1,1.3,E26,49,1420,5,1,379,379
1,1.3,E26,49,1420,10,1,665.2,665.2
1,1.3,E26,49,1420,15,1,905,905
1,1.3,E26,49,1420,20,1,1098,1098
1,1.3,E26,49,1420,25,1,1253,1253
1,1.3,E26,49,1420,30,1,1338,1338
1,1.3,E26,49,1421,0,,0,0
1,1.3,E26,49,1421,5,1,5.724,5.724
1,1.3,E26,49,1421,10,1,15.54,15.54
1,1.3,E26,49,1421,15,1,23.71,23.71
1,1.3,E26,49,1421,20,1,32.71,32.71
1,1.3,E26,49,1421,25,1,41.7,41.7
1,1.3,E26,49,1421,30,1,51.51,51.51
1,1.3,E26,49,1422,0,,0,0
1,1.3,E26,49,1422,5,1,6.542,6.542
1,1.3,E26,49,1422,10,1,16.35,16.35
1,1.3,E26,49,1422,15,1,23.71,23.71
1,1.3,E26,49,1422,20,1,32.71,32.71
1,1.3,E26,49,1422,25,1,40.07,40.07
1,1.3,E26,49,1422,30,1,49.06,49.06
1,1.3,E26,49,1423,0,,0,0
1,1.3,E26,49,1423,5,1,166.3,166.3
1,1.3,E26,49,1423,10,1,235.9,235.9
1,1.3,E26,49,1423,15,1,498.9,498.9
1,1.3,E26,49,1423,20,1,638.2,638.2
1,1.3,E26,49,1423,25,1,889.6,889.6
1,1.3,E26,49,1423,30,1,959.2,959.2
1,1.3,E26,49,1424,0,,0,0
1,1.3,E26,49,1424,5,1,154.7,154.7
1,1.3,E26,49,1424,10,1,417.7,417.7
1,1.3,E26,49,1424,15,1,634.3,634.3
1,1.3,E26,49,1424,20,1,862.5,862.5
1,1.3,E26,49,1424,25,1,1017,1017
1,1.3,E26,49,1424,30,1,1087,1087
1,1.3,E26,49,1425,0,,0,0
1,1.3,E26,49,1425,5,1,212.7,212.7
1,1.3,E26,49,1425,10,1,437.1,437.1
1,1.3,E26,49,1425,15,1,684.6,684.6
1,1.3,E26,49,1425,20,1,878,878
1,1.3,E26,49,1425,25,1,1021,1021
1,1.3,E26,49,1425,30,1,1098,1098
1,1.3,E26,49,1426,0,,0,0
1,1.3,E26,49,1426,5,1,166.3,166.3
1,1.3,E26,49,1426,10,1,235.9,235.9
1,1.3,E26,49,1426,15,1,498.9,498.9
1,1.3,E26,49,1426,20,1,638.2,638.2
1,1.3,E26,49,1426,25,1,889.6,889.6
1,1.3,E26,49,1426,30,1,959.2,959.2
1,1.3,E26,49,1427,0,,0,0
1,1.3,E26,49,1427,5,1,301.7,301.7
1,1.3,E26,49,1427,10,1,448.7,448.7
1,1.3,E26,49,1427,15,1,572.4,572.4
1,1.3,E26,49,1427,20,1,711.7,711.7
1,1.3,E26,49,1427,25,1,963.1,963.1
1,1.3,E26,49,1427,30,1,1033,1033
1,1.3,E26,49,1428,0,,0,0
1,1.3,E26,49,1428,5,1,301.7,301.7
1,1.3,E26,49,1428,10,1,448.7,448.7
1,1.3,E26,49,1428,15,1,572.4,572.4
1,1.3,E26,49,1428,20,1,711.7,711.7
1,1.3,E26,49,1428,25,1,963.1,963.1
1,1.3,E26,49,1428,30,1,1033,1033
1,1.3,E27,82,1703,0,0.55,0,0
1,1.3,E27,82,1703,0.896,0.55,100.9,55.48
1,1.3,E27,82,1703,1.896,0.55,157.5,86.64
1,1.3,E27,82,1703,2.896,0.55,198.2,109
1,1.3,E27,82,1703,3.896,0.55,233.4,128.4
1,1.3,E27,82,1703,4.938,0.55,268.5,147.7
1,1.3,E27,82,1703,5.924,0.55,285.1,156.8
1,1.3,E27,82,1703,6.896,0.55,303.6,167
1,1.3,E27,82,1703,8.24,0.55,345.3,189.9
1,1.3,E27,82,1703,8.875,0.55,349.1,192
1,1.3,E27,82,1703,9.892,0.55,372.8,205.1
1,1.3,E27,82,1703,10.89,0.55,392.9,216.1
1,1.3,E27,82,1703,11.99,0.55,416.3,228.9
1,1.3,E27,82,1703,12.93,0.55,425.6,234.1
1,1.3,E27,82,1703,14.15,0.55,445.7,245.2
1,1.3,E27,82,1703,14.92,0.55,456.8,251.3
1,1.3,E27,82,1703,15.89,0.55,475.2,261.4
1,1.3,E27,82,1703,16.88,0.55,494,271.7
1,1.3,E27,82,1703,20.94,0.55,540.2,297.1
1,1.3,E27,82,1703,22.9,0.55,549.5,302.2
1,1.3,E27,82,1703,24.9,0.55,577,317.4
1,1.3,E27,82,1703,27.91,0.55,610.2,335.6
1,1.3,E27,82,1703,29.91,0.55,621.4,341.8
1,1.3,E27,82,1703,31.91,0.55,623.3,342.8
1,1.3,E27,82,1703,34.9,0.55,651.6,358.4
1,1.3,E27,82,1703,36.91,0.55,668.5,367.7
1,1.3,E27,82,1703,38.98,0.55,689,378.9
1,1.3,E27,82,1703,41.91,0.55,705.4,388
1,1.3,E27,82,1703,43.88,0.55,716.4,394
1,1.3,E27,82,1703,45.92,0.55,725.6,399.1
1,1.3,E27,82,1703,48.9,0.55,736.6,405.1
1,1.3,E27,82,1703,50.94,0.55,744.1,409.2
1,1.3,E27,82,1703,52.86,0.55,744.1,409.2
1,1.3,E27,82,1704,0,0.55,0,0
1,1.3,E27,82,1704,0.896,0.55,948.3,521.6
1,1.3,E27,82,1704,1.896,0.55,1655,910.5
1,1.3,E27,82,1704,2.896,0.55,2034,1119
1,1.3,E27,82,1704,3.896,0.55,2236,1230
1,1.3,E27,82,1704,4.938,0.55,2369,1303
1,1.3,E27,82,1704,5.924,0.55,2504,1377
1,1.3,E27,82,1704,6.896,0.55,2578,1418
1,1.3,E27,82,1704,8.24,0.55,2680,1474
1,1.3,E27,82,1704,8.875,0.55,2687,1478
1,1.3,E27,82,1704,9.892,0.55,2742,1508
1,1.3,E27,82,1704,10.89,0.55,2795,1537
1,1.3,E27,82,1704,11.99,0.55,2841,1563
1,1.3,E27,82,1704,12.93,0.55,2871,1579
1,1.3,E27,82,1704,14.15,0.55,2912,1601
1,1.3,E27,82,1704,14.92,0.55,2932,1613
1,1.3,E27,82,1704,15.89,0.55,2974,1636
1,1.3,E27,82,1704,16.88,0.55,3025,1664
1,1.3,E27,82,1704,20.94,0.55,3121,1717
1,1.3,E27,82,1704,22.9,0.55,3155,1735
1,1.3,E27,82,1704,24.9,0.55,3197,1758
1,1.3,E27,82,1704,27.91,0.55,3234,1778
1,1.3,E27,82,1704,29.91,0.55,3256,1791
1,1.3,E27,82,1704,31.91,0.55,3275,1801
1,1.3,E27,82,1704,34.9,0.55,3318,1825
1,1.3,E27,82,1704,36.91,0.55,3347,1841
1,1.3,E27,82,1704,38.98,0.55,3382,1860
1,1.3,E27,82,1704,41.91,0.55,3402,1871
1,1.3,E27,82,1704,43.88,0.55,3420,1881
1,1.3,E27,82,1704,45.92,0.55,3439,1891
1,1.3,E27,82,1704,48.9,0.55,3457,1901
1,1.3,E27,82,1704,50.94,0.55,3476,1912
1,1.3,E27,82,1704,52.86,0.55,3476,1912
1,1.3,E27,82,1705,0,0.55,0,0
1,1.3,E27,82,1705,0.896,0.55,948.3,521.6
1,1.3,E27,82,1705,1.896,0.55,1643,903.5
1,1.3,E27,82,1705,2.896,0.55,2029,1116
1,1.3,E27,82,1705,3.896,0.55,2227,1225
1,1.3,E27,82,1705,4.938,0.55,2356,1296
1,1.3,E27,82,1705,5.924,0.55,2489,1369
1,1.3,E27,82,1705,6.896,0.55,2562,1409
1,1.3,E27,82,1705,8.24,0.55,2654,1460
1,1.3,E27,82,1705,8.875,0.55,2663,1465
1,1.3,E27,82,1705,9.892,0.55,2705,1488
1,1.3,E27,82,1705,10.89,0.55,2751,1513
1,1.3,E27,82,1705,11.99,0.55,2794,1537
1,1.3,E27,82,1705,12.93,0.55,2822,1552
1,1.3,E27,82,1705,14.15,0.55,2866,1576
1,1.3,E27,82,1705,14.92,0.55,2888,1589
1,1.3,E27,82,1705,15.89,0.55,2925,1609
1,1.3,E27,82,1705,16.88,0.55,2972,1635
1,1.3,E27,82,1705,20.94,0.55,3064,1685
1,1.3,E27,82,1705,22.9,0.55,3098,1704
1,1.3,E27,82,1705,24.9,0.55,3138,1726
1,1.3,E27,82,1705,27.91,0.55,3190,1754
1,1.3,E27,82,1705,29.91,0.55,3216,1769
1,1.3,E27,82,1705,31.91,0.55,3235,1779
1,1.3,E27,82,1705,34.9,0.55,3277,1802
1,1.3,E27,82,1705,36.91,0.55,3297,1813
1,1.3,E27,82,1705,38.98,0.55,3327,1830
1,1.3,E27,82,1705,41.91,0.55,3345,1840
1,1.3,E27,82,1705,43.88,0.55,3362,1849
1,1.3,E27,82,1705,45.92,0.55,3373,1855
1,1.3,E27,82,1705,48.9,0.55,3389,1864
1,1.3,E27,82,1705,50.94,0.55,3402,1871
1,1.3,E27,82,1705,52.86,0.55,3406,1873
1,1.3,E27,82,1706,0,0.55,0,0
1,1.3,E27,82,1706,0.896,0.55,952,523.6
1,1.3,E27,82,1706,1.896,0.55,1646,905.5
1,1.3,E27,82,1706,2.896,0.55,2019,1111
1,1.3,E27,82,1706,3.896,0.55,2218,1220
1,1.3,E27,82,1706,4.938,0.55,2347,1291
1,1.3,E27,82,1706,5.924,0.55,2465,1356
1,1.3,E27,82,1706,6.896,0.55,2532,1393
1,1.3,E27,82,1706,8.24,0.55,2623,1442
1,1.3,E27,82,1706,8.875,0.55,2641,1453
1,1.3,E27,82,1706,9.892,0.55,2700,1485
1,1.3,E27,82,1706,10.89,0.55,2742,1508
1,1.3,E27,82,1706,11.99,0.55,2781,1530
1,1.3,E27,82,1706,12.93,0.55,2809,1545
1,1.3,E27,82,1706,14.15,0.55,2851,1568
1,1.3,E27,82,1706,14.92,0.55,2872,1579
1,1.3,E27,82,1706,15.89,0.55,2910,1601
1,1.3,E27,82,1706,16.88,0.55,2944,1619
1,1.3,E27,82,1706,20.94,0.55,3036,1670
1,1.3,E27,82,1706,22.9,0.55,3074,1691
1,1.3,E27,82,1706,24.9,0.55,3118,1715
1,1.3,E27,82,1706,27.91,0.55,3155,1735
1,1.3,E27,82,1706,29.91,0.55,3184,1751
1,1.3,E27,82,1706,31.91,0.55,3190,1755
1,1.3,E27,82,1706,34.9,0.55,3249,1787
1,1.3,E27,82,1706,36.91,0.55,3271,1799
1,1.3,E27,82,1706,38.98,0.55,3301,1816
1,1.3,E27,82,1706,41.91,0.55,3321,1827
1,1.3,E27,82,1706,43.88,0.55,3334,1834
1,1.3,E27,82,1706,45.92,0.55,3350,1843
1,1.3,E27,82,1706,48.9,0.55,3369,1853
1,1.3,E27,82,1706,50.94,0.55,3382,1860
1,1.3,E27,82,1706,52.86,0.55,3386,1862
1,1.3,E27,82,1707,0,0.55,0,0
1,1.3,E27,82,1707,0.896,0.55,110.1,60.53
1,1.3,E27,82,1707,1.896,0.55,164.9,90.68
1,1.3,E27,82,1707,2.896,0.55,205.5,113
1,1.3,E27,82,1707,3.896,0.55,229.6,126.3
1,1.3,E27,82,1707,4.938,0.55,266.6,146.6
1,1.3,E27,82,1707,5.924,0.55,294.2,161.8
1,1.3,E27,82,1707,6.896,0.55,312.8,172
1,1.3,E27,82,1707,8.24,0.55,356.3,195.9
1,1.3,E27,82,1707,8.875,0.55,358.1,197
1,1.3,E27,82,1707,9.892,0.55,378.2,208
1,1.3,E27,82,1707,10.89,0.55,394.6,217
1,1.3,E27,82,1707,11.99,0.55,421.6,231.9
1,1.3,E27,82,1707,12.93,0.55,429.1,236
1,1.3,E27,82,1707,14.15,0.55,449.3,247.1
1,1.3,E27,82,1707,14.92,0.55,456.7,251.2
1,1.3,E27,82,1707,15.89,0.55,475,261.3
1,1.3,E27,82,1707,16.88,0.55,490.1,269.5
1,1.3,E27,82,1707,20.94,0.55,541.8,298
1,1.3,E27,82,1707,22.9,0.55,551.1,303.1
1,1.3,E27,82,1707,24.9,0.55,576.8,317.2
1,1.3,E27,82,1707,27.91,0.55,611.8,336.5
1,1.3,E27,82,1707,29.91,0.55,624.9,343.7
1,1.3,E27,82,1707,31.91,0.55,626.8,344.7
1,1.3,E27,82,1707,34.9,0.55,655.1,360.3
1,1.3,E27,82,1707,36.91,0.55,672,369.6
1,1.3,E27,82,1707,38.98,0.55,696.1,382.9
1,1.3,E27,82,1707,41.91,0.55,705.3,387.9
1,1.3,E27,82,1707,43.88,0.55,716.3,394
1,1.3,E27,82,1707,45.92,0.55,727.3,400
1,1.3,E27,82,1707,48.9,0.55,736.5,405.1
1,1.3,E27,82,1707,50.94,0.55,740.2,407.1
1,1.3,E27,82,1707,52.86,0.55,740.2,407.1
1,1.3,E27,82,1708,0,0.55,0,0
1,1.3,E27,82,1708,0.896,0.55,102.7,56.49
1,1.3,E27,82,1708,1.896,0.55,155.7,85.63
1,1.3,E27,82,1708,2.896,0.55,198.2,109
1,1.3,E27,82,1708,3.896,0.55,237.1,130.4
1,1.3,E27,82,1708,4.938,0.55,257.4,141.6
1,1.3,E27,82,1708,5.924,0.55,288.7,158.8
1,1.3,E27,82,1708,6.896,0.55,303.6,167
1,1.3,E27,82,1708,8.24,0.55,347.1,190.9
1,1.3,E27,82,1708,8.875,0.55,349,191.9
1,1.3,E27,82,1708,9.892,0.55,374.6,206
1,1.3,E27,82,1708,10.89,0.55,389.1,214
1,1.3,E27,82,1708,11.99,0.55,412.5,226.9
1,1.3,E27,82,1708,12.93,0.55,421.9,232
1,1.3,E27,82,1708,14.15,0.55,438.4,241.1
1,1.3,E27,82,1708,14.92,0.55,447.6,246.2
1,1.3,E27,82,1708,15.89,0.55,462.3,254.3
1,1.3,E27,82,1708,16.88,0.55,483,265.6
1,1.3,E27,82,1708,20.94,0.55,529.2,291
1,1.3,E27,82,1708,22.9,0.55,538.5,296.2
1,1.3,E27,82,1708,24.9,0.55,564.1,310.3
1,1.3,E27,82,1708,27.91,0.55,595.5,327.5
1,1.3,E27,82,1708,29.91,0.55,604.8,332.6
1,1.3,E27,82,1708,31.91,0.55,606.7,333.7
1,1.3,E27,82,1708,34.9,0.55,636.9,350.3
1,1.3,E27,82,1708,36.91,0.55,655.7,360.6
1,1.3,E27,82,1708,38.98,0.55,663.1,364.7
1,1.3,E27,82,1708,41.91,0.55,685.1,376.8
1,1.3,E27,82,1708,43.88,0.55,699.8,384.9
1,1.3,E27,82,1708,45.92,0.55,712.7,392
1,1.3,E27,82,1708,48.9,0.55,723.6,398
1,1.3,E27,82,1708,50.94,0.55,731.1,402.1
1,1.3,E27,82,1708,52.86,0.55,731.1,402.1
1,1.3,E27,82,1709,0,0.55,0,0
1,1.3,E27,82,1709,0.896,0.55,111.9,61.54
1,1.3,E27,82,1709,1.896,0.55,183.1,100.7
1,1.3,E27,82,1709,2.896,0.55,554.4,304.9
1,1.3,E27,82,1709,3.896,0.55,1131,622
1,1.3,E27,82,1709,4.938,0.55,1857,1021
1,1.3,E27,82,1709,5.924,0.55,2308,1270
1,1.3,E27,82,1709,6.896,0.55,2758,1517
1,1.3,E27,82,1709,8.24,0.55,3117,1714
1,1.3,E27,82,1709,8.875,0.55,3177,1747
1,1.3,E27,82,1709,9.892,0.55,3255,1791
1,1.3,E27,82,1709,10.89,0.55,3305,1818
1,1.3,E27,82,1709,11.99,0.55,3355,1845
1,1.3,E27,82,1709,12.93,0.55,3377,1858
1,1.3,E27,82,1709,14.15,0.55,3410,1876
1,1.3,E27,82,1709,14.92,0.55,3423,1883
1,1.3,E27,82,1709,15.89,0.55,3449,1897
1,1.3,E27,82,1709,16.88,0.55,3470,1908
1,1.3,E27,82,1709,20.94,0.55,3538,1946
1,1.3,E27,82,1709,22.9,0.55,3553,1954
1,1.3,E27,82,1709,24.9,0.55,3580,1969
1,1.3,E27,82,1709,27.91,0.55,3621,1992
1,1.3,E27,82,1709,29.91,0.55,3630,1997
1,1.3,E27,82,1709,31.91,0.55,3636,2000
1,1.3,E27,82,1709,34.9,0.55,3674,2021
1,1.3,E27,82,1709,36.91,0.55,3695,2032
1,1.3,E27,82,1709,38.98,0.55,3728,2050
1,1.3,E27,82,1709,41.91,0.55,3757,2066
1,1.3,E27,82,1709,43.88,0.55,3772,2075
1,1.3,E27,82,1709,45.92,0.55,3785,2082
1,1.3,E27,82,1709,48.9,0.55,3803,2092
1,1.3,E27,82,1709,50.94,0.55,3811,2096
1,1.3,E27,82,1709,52.86,0.55,3812,2097
1,1.3,E27,82,1710,0,0.55,0,0
1,1.3,E27,82,1710,0.896,0.55,110.1,60.53
1,1.3,E27,82,1710,1.896,0.55,192.3,105.8
1,1.3,E27,82,1710,2.896,0.55,548.8,301.8
1,1.3,E27,82,1710,3.896,0.55,1120,615.9
1,1.3,E27,82,1710,4.938,0.55,1868,1027
1,1.3,E27,82,1710,5.924,0.55,2329,1281
1,1.3,E27,82,1710,6.896,0.55,2769,1523
1,1.3,E27,82,1710,8.24,0.55,3143,1728
1,1.3,E27,82,1710,8.875,0.55,3199,1759
1,1.3,E27,82,1710,9.892,0.55,3279,1803
1,1.3,E27,82,1710,10.89,0.55,3334,1833
1,1.3,E27,82,1710,11.99,0.55,3391,1865
1,1.3,E27,82,1710,12.93,0.55,3417,1879
1,1.3,E27,82,1710,14.15,0.55,3447,1896
1,1.3,E27,82,1710,14.92,0.55,3460,1903
1,1.3,E27,82,1710,15.89,0.55,3489,1919
1,1.3,E27,82,1710,16.88,0.55,3515,1933
1,1.3,E27,82,1710,20.94,0.55,3582,1970
1,1.3,E27,82,1710,22.9,0.55,3591,1975
1,1.3,E27,82,1710,24.9,0.55,3628,1995
1,1.3,E27,82,1710,27.91,0.55,3674,2021
1,1.3,E27,82,1710,29.91,0.55,3692,2031
1,1.3,E27,82,1710,31.91,0.55,3694,2032
1,1.3,E27,82,1710,34.9,0.55,3732,2053
1,1.3,E27,82,1710,36.91,0.55,3755,2065
1,1.3,E27,82,1710,38.98,0.55,3786,2082
1,1.3,E27,82,1710,41.91,0.55,3803,2092
1,1.3,E27,82,1710,43.88,0.55,3812,2097
1,1.3,E27,82,1710,45.92,0.55,3823,2103
1,1.3,E27,82,1710,48.9,0.55,3836,2110
1,1.3,E27,82,1710,50.94,0.55,3843,2114
1,1.3,E27,82,1710,52.86,0.55,3847,2116
1,1.3,E27,82,1711,0,0.55,0,0
1,1.3,E27,82,1711,0.896,0.55,110.1,60.53
1,1.3,E27,82,1711,1.896,0.55,190.4,104.7
1,1.3,E27,82,1711,2.896,0.55,545.1,299.8
1,1.3,E27,82,1711,3.896,0.55,1109,609.8
1,1.3,E27,82,1711,4.938,0.55,1850,1017
1,1.3,E27,82,1711,5.924,0.55,2325,1279
1,1.3,E27,82,1711,6.896,0.55,2726,1500
1,1.3,E27,82,1711,8.24,0.55,2982,1640
1,1.3,E27,82,1711,8.875,0.55,3111,1711
1,1.3,E27,82,1711,9.892,0.55,3193,1756
1,1.3,E27,82,1711,10.89,0.55,3264,1795
1,1.3,E27,82,1711,11.99,0.55,3311,1821
1,1.3,E27,82,1711,12.93,0.55,3327,1830
1,1.3,E27,82,1711,14.15,0.55,3351,1843
1,1.3,E27,82,1711,14.92,0.55,3374,1855
1,1.3,E27,82,1711,15.89,0.55,3401,1871
1,1.3,E27,82,1711,16.88,0.55,3429,1886
1,1.3,E27,82,1711,20.94,0.55,3494,1922
1,1.3,E27,82,1711,22.9,0.55,3513,1932
1,1.3,E27,82,1711,24.9,0.55,3540,1947
1,1.3,E27,82,1711,27.91,0.55,3581,1969
1,1.3,E27,82,1711,29.91,0.55,3594,1977
1,1.3,E27,82,1711,31.91,0.55,3596,1978
1,1.3,E27,82,1711,34.9,0.55,3633,1998
1,1.3,E27,82,1711,36.91,0.55,3654,2010
1,1.3,E27,82,1711,38.98,0.55,3682,2025
1,1.3,E27,82,1711,41.91,0.55,3715,2043
1,1.3,E27,82,1711,43.88,0.55,3729,2051
1,1.3,E27,82,1711,45.92,0.55,3744,2059
1,1.3,E27,82,1711,48.9,0.55,3759,2067
1,1.3,E27,82,1711,50.94,0.55,3763,2069
1,1.3,E27,82,1711,52.86,0.55,3766,2071
1,1.3,E27,82,1712,0,0.55,0,0
1,1.3,E27,82,1712,0.896,0.55,225.6,124.1
1,1.3,E27,82,1712,1.896,0.55,302.3,166.3
1,1.3,E27,82,1712,2.896,0.55,422.4,232.3
1,1.3,E27,82,1712,3.896,0.55,598.5,329.2
1,1.3,E27,82,1712,4.938,0.55,766.6,421.7
1,1.3,E27,82,1712,5.924,0.55,908.5,499.7
1,1.3,E27,82,1712,6.896,0.55,1033,568.2
1,1.3,E27,82,1712,8.24,0.55,1191,654.9
1,1.3,E27,82,1712,8.875,0.55,1262,693.9
1,1.3,E27,82,1712,9.892,0.55,1371,754.2
1,1.3,E27,82,1712,10.89,0.55,1464,805.3
1,1.3,E27,82,1712,11.99,0.55,1567,861.7
1,1.3,E27,82,1712,12.93,0.55,1634,898.6
1,1.3,E27,82,1712,14.15,0.55,1722,947
1,1.3,E27,82,1712,14.92,0.55,1774,975.5
1,1.3,E27,82,1712,15.89,0.55,1858,1022
1,1.3,E27,82,1712,16.88,0.55,1952,1074
1,1.3,E27,82,1712,20.94,0.55,2142,1178
1,1.3,E27,82,1712,22.9,0.55,2239,1232
1,1.3,E27,82,1712,24.9,0.55,2327,1280
1,1.3,E27,82,1712,27.91,0.55,2440,1342
1,1.3,E27,82,1712,29.91,0.55,2490,1369
1,1.3,E27,82,1712,31.91,0.55,2526,1389
1,1.3,E27,82,1712,34.9,0.55,2598,1429
1,1.3,E27,82,1712,36.91,0.55,2641,1453
1,1.3,E27,82,1712,38.98,0.55,2693,1481
1,1.3,E27,82,1712,41.91,0.55,2737,1505
1,1.3,E27,82,1712,43.88,0.55,2765,1521
1,1.3,E27,82,1712,45.92,0.55,2792,1536
1,1.3,E27,82,1712,48.9,0.55,2825,1554
